서울ㆍ인천ㆍ경기도,서울,A02,2017-03-07 00:00,구름조금,-5,5,높음
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-07 12:00,구름조금,-5,5,높음
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-08 00:00,구름조금,-3,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-08 12:00,구름조금,-3,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-09 00:00,구름조금,-2,9,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-09 12:00,구름조금,-2,9,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-10 00:00,맑음,0,10,높음
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-10 12:00,맑음,0,10,높음
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-11 00:00,구름조금,1,11,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-03-11 12:00,구름조금,1,11,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-03-12 00:00,구름많음,2,12,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-03-13 00:00,구름조금,2,13,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-03-14 00:00,구름조금,2,12,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-07 00:00,구름조금,-4,4,높음
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-07 12:00,구름조금,-4,4,높음
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-08 00:00,구름조금,-2,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-08 12:00,구름조금,-2,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-09 00:00,구름조금,-1,7,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-09 12:00,구름조금,-1,7,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-10 00:00,맑음,0,9,높음
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-10 12:00,맑음,0,9,높음
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-11 00:00,구름조금,1,10,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-03-11 12:00,구름조금,1,10,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-03-12 00:00,구름많음,3,11,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-03-13 00:00,구름조금,3,12,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-03-14 00:00,구름조금,2,11,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-07 00:00,구름조금,-5,5,높음
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-07 12:00,구름조금,-5,5,높음
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-08 00:00,구름조금,-3,7,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-08 12:00,구름조금,-3,7,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-09 00:00,구름조금,-2,10,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-09 12:00,구름조금,-2,10,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-10 00:00,맑음,-2,11,높음
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-10 12:00,맑음,-2,11,높음
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-11 00:00,구름조금,0,12,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-03-11 12:00,구름조금,0,12,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-03-12 00:00,구름많음,1,13,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-03-13 00:00,구름조금,2,14,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-03-14 00:00,구름조금,1,12,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-07 00:00,구름조금,-8,5,높음
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-07 12:00,구름조금,-8,5,높음
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-08 00:00,구름조금,-7,7,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-08 12:00,구름조금,-7,7,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-09 00:00,구름조금,-5,9,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-09 12:00,구름조금,-5,9,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-10 00:00,맑음,-6,10,높음
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-10 12:00,맑음,-6,10,높음
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-11 00:00,구름조금,-3,11,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-03-11 12:00,구름조금,-3,11,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-03-12 00:00,구름많음,-2,12,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-03-13 00:00,구름조금,-2,13,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-03-14 00:00,구름조금,-3,11,보통
강원도영서,춘천,A02,2017-03-07 00:00,구름조금,-7,5,보통
강원도영서,춘천,A02,2017-03-07 12:00,구름조금,-7,5,보통
강원도영서,춘천,A02,2017-03-08 00:00,구름조금,-6,7,보통
강원도영서,춘천,A02,2017-03-08 12:00,구름조금,-6,7,보통
강원도영서,춘천,A02,2017-03-09 00:00,구름조금,-4,9,보통
강원도영서,춘천,A02,2017-03-09 12:00,구름조금,-4,9,보통
강원도영서,춘천,A02,2017-03-10 00:00,맑음,-3,10,보통
강원도영서,춘천,A02,2017-03-10 12:00,맑음,-3,10,보통
강원도영서,춘천,A02,2017-03-11 00:00,구름조금,-2,11,보통
강원도영서,춘천,A02,2017-03-11 12:00,구름조금,-2,11,보통
강원도영서,춘천,A01,2017-03-12 00:00,구름많음,-1,12,보통
강원도영서,춘천,A01,2017-03-13 00:00,구름조금,0,12,보통
강원도영서,춘천,A01,2017-03-14 00:00,구름조금,0,12,보통
강원도영서,원주,A02,2017-03-07 00:00,구름조금,-6,5,보통
강원도영서,원주,A02,2017-03-07 12:00,구름조금,-6,5,보통
강원도영서,원주,A02,2017-03-08 00:00,구름조금,-4,7,보통
강원도영서,원주,A02,2017-03-08 12:00,구름조금,-4,7,보통
강원도영서,원주,A02,2017-03-09 00:00,구름조금,-3,8,보통
강원도영서,원주,A02,2017-03-09 12:00,구름조금,-3,8,보통
강원도영서,원주,A02,2017-03-10 00:00,맑음,-2,10,보통
강원도영서,원주,A02,2017-03-10 12:00,맑음,-2,10,보통
강원도영서,원주,A02,2017-03-11 00:00,구름조금,0,12,보통
강원도영서,원주,A02,2017-03-11 12:00,구름조금,0,12,보통
강원도영서,원주,A01,2017-03-12 00:00,구름많음,1,12,보통
강원도영서,원주,A01,2017-03-13 00:00,구름조금,2,12,보통
강원도영서,원주,A01,2017-03-14 00:00,구름조금,2,12,보통
강원도영동,강릉,A02,2017-03-07 00:00,구름조금,-1,7,보통
강원도영동,강릉,A02,2017-03-07 12:00,구름조금,-1,7,보통
강원도영동,강릉,A02,2017-03-08 00:00,구름조금,1,8,보통
강원도영동,강릉,A02,2017-03-08 12:00,구름조금,1,8,보통
강원도영동,강릉,A02,2017-03-09 00:00,구름조금,3,11,보통
강원도영동,강릉,A02,2017-03-09 12:00,구름조금,3,11,보통
강원도영동,강릉,A02,2017-03-10 00:00,맑음,3,12,보통
강원도영동,강릉,A02,2017-03-10 12:00,맑음,3,12,보통
강원도영동,강릉,A02,2017-03-11 00:00,구름조금,4,14,보통
강원도영동,강릉,A02,2017-03-11 12:00,구름조금,4,14,보통
강원도영동,강릉,A01,2017-03-12 00:00,구름많음,5,12,보통
강원도영동,강릉,A01,2017-03-13 00:00,구름조금,4,12,보통
강원도영동,강릉,A01,2017-03-14 00:00,구름조금,3,11,보통
충청북도,청주,A02,2017-03-07 00:00,구름조금,-4,4,보통
충청북도,청주,A02,2017-03-07 12:00,구름조금,-4,4,보통
충청북도,청주,A02,2017-03-08 00:00,구름조금,-2,8,보통
충청북도,청주,A02,2017-03-08 12:00,구름조금,-2,8,보통
충청북도,청주,A02,2017-03-09 00:00,구름조금,-2,10,보통
충청북도,청주,A02,2017-03-09 12:00,구름조금,-2,10,보통
충청북도,청주,A02,2017-03-10 00:00,맑음,-2,11,보통
충청북도,청주,A02,2017-03-10 12:00,맑음,-2,11,보통
충청북도,청주,A02,2017-03-11 00:00,구름조금,-1,12,보통
충청북도,청주,A02,2017-03-11 12:00,구름조금,-1,12,보통
충청북도,청주,A01,2017-03-12 00:00,구름많음,1,13,보통
충청북도,청주,A01,2017-03-13 00:00,구름조금,1,13,보통
충청북도,청주,A01,2017-03-14 00:00,구름조금,1,12,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-07 00:00,구름조금,-4,6,높음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-07 12:00,구름조금,-4,6,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-08 00:00,구름조금,-2,8,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-08 12:00,구름조금,-2,8,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-09 00:00,구름조금,-2,10,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-09 12:00,구름조금,-2,10,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-10 00:00,맑음,-1,11,높음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-10 12:00,맑음,-1,11,높음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-11 00:00,구름조금,0,12,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-03-11 12:00,구름조금,0,12,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-03-12 00:00,구름많음,1,13,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-03-13 00:00,구름조금,1,13,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-03-14 00:00,구름조금,2,12,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-07 00:00,구름조금,-6,3,높음
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-07 12:00,구름조금,-6,3,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-08 00:00,구름조금,-4,8,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-08 12:00,구름조금,-4,8,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-09 00:00,구름조금,-4,10,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-09 12:00,구름조금,-4,10,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-10 00:00,맑음,-3,9,높음
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-10 12:00,맑음,-3,9,높음
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-11 00:00,구름조금,-3,12,보통
대전ㆍ세종ㆍ충청남도,서산,A02,2017-03-11 12:00,구름조금,-3,12,보통
대전ㆍ세종ㆍ충청남도,서산,A01,2017-03-12 00:00,구름많음,0,12,보통
대전ㆍ세종ㆍ충청남도,서산,A01,2017-03-13 00:00,구름조금,-1,11,보통
대전ㆍ세종ㆍ충청남도,서산,A01,2017-03-14 00:00,구름조금,-2,11,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-07 00:00,구름조금,-5,5,높음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-07 12:00,구름조금,-5,5,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-08 00:00,구름조금,-3,8,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-08 12:00,구름조금,-3,8,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-09 00:00,구름조금,-3,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-09 12:00,구름조금,-3,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-10 00:00,맑음,-2,11,높음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-10 12:00,맑음,-2,11,높음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-11 00:00,구름조금,-2,11,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-03-11 12:00,구름조금,-2,11,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-03-12 00:00,구름많음,0,12,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-03-13 00:00,구름조금,0,13,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-03-14 00:00,구름조금,1,12,보통
전라북도,전주,A02,2017-03-07 00:00,구름조금,-2,6,보통
전라북도,전주,A02,2017-03-07 12:00,구름많음,-2,6,보통
전라북도,전주,A02,2017-03-08 00:00,구름많음,0,8,보통
전라북도,전주,A02,2017-03-08 12:00,구름많음,0,8,보통
전라북도,전주,A02,2017-03-09 00:00,구름조금,-2,10,보통
전라북도,전주,A02,2017-03-09 12:00,구름조금,-2,10,보통
전라북도,전주,A02,2017-03-10 00:00,맑음,-1,12,보통
전라북도,전주,A02,2017-03-10 12:00,맑음,-1,12,보통
전라북도,전주,A02,2017-03-11 00:00,구름조금,0,11,보통
전라북도,전주,A02,2017-03-11 12:00,구름조금,0,11,보통
전라북도,전주,A01,2017-03-12 00:00,구름많음,1,13,보통
전라북도,전주,A01,2017-03-13 00:00,구름조금,1,13,보통
전라북도,전주,A01,2017-03-14 00:00,구름조금,2,13,보통
전라북도,군산,A02,2017-03-07 00:00,구름조금,-1,6,보통
전라북도,군산,A02,2017-03-07 12:00,구름많음,-1,6,보통
전라북도,군산,A02,2017-03-08 00:00,구름많음,0,8,보통
전라북도,군산,A02,2017-03-08 12:00,구름많음,0,8,보통
전라북도,군산,A02,2017-03-09 00:00,구름조금,0,10,보통
전라북도,군산,A02,2017-03-09 12:00,구름조금,0,10,보통
전라북도,군산,A02,2017-03-10 00:00,맑음,0,11,보통
전라북도,군산,A02,2017-03-10 12:00,맑음,0,11,보통
전라북도,군산,A02,2017-03-11 00:00,구름조금,-1,11,보통
전라북도,군산,A02,2017-03-11 12:00,구름조금,-1,11,보통
전라북도,군산,A01,2017-03-12 00:00,구름많음,1,13,보통
전라북도,군산,A01,2017-03-13 00:00,구름조금,2,13,보통
전라북도,군산,A01,2017-03-14 00:00,구름조금,2,13,보통
광주ㆍ전라남도,광주,A02,2017-03-07 00:00,구름조금,-2,6,보통
광주ㆍ전라남도,광주,A02,2017-03-07 12:00,구름많음,-2,6,보통
광주ㆍ전라남도,광주,A02,2017-03-08 00:00,구름많음,0,9,보통
광주ㆍ전라남도,광주,A02,2017-03-08 12:00,구름많음,0,9,보통
광주ㆍ전라남도,광주,A02,2017-03-09 00:00,구름조금,-1,11,보통
광주ㆍ전라남도,광주,A02,2017-03-09 12:00,구름조금,-1,11,보통
광주ㆍ전라남도,광주,A02,2017-03-10 00:00,맑음,0,12,보통
광주ㆍ전라남도,광주,A02,2017-03-10 12:00,맑음,0,12,보통
광주ㆍ전라남도,광주,A02,2017-03-11 00:00,구름조금,1,13,보통
광주ㆍ전라남도,광주,A02,2017-03-11 12:00,구름조금,1,13,보통
광주ㆍ전라남도,광주,A01,2017-03-12 00:00,구름많음,2,14,보통
광주ㆍ전라남도,광주,A01,2017-03-13 00:00,구름조금,2,14,보통
광주ㆍ전라남도,광주,A01,2017-03-14 00:00,구름조금,3,14,보통
광주ㆍ전라남도,목포,A02,2017-03-07 00:00,구름조금,0,6,보통
광주ㆍ전라남도,목포,A02,2017-03-07 12:00,구름많음,0,6,보통
광주ㆍ전라남도,목포,A02,2017-03-08 00:00,구름많음,1,8,보통
광주ㆍ전라남도,목포,A02,2017-03-08 12:00,구름많음,1,8,보통
광주ㆍ전라남도,목포,A02,2017-03-09 00:00,구름조금,0,10,보통
광주ㆍ전라남도,목포,A02,2017-03-09 12:00,구름조금,0,10,보통
광주ㆍ전라남도,목포,A02,2017-03-10 00:00,맑음,1,11,보통
광주ㆍ전라남도,목포,A02,2017-03-10 12:00,맑음,1,11,보통
광주ㆍ전라남도,목포,A02,2017-03-11 00:00,구름조금,2,12,보통
광주ㆍ전라남도,목포,A02,2017-03-11 12:00,구름조금,2,12,보통
광주ㆍ전라남도,목포,A01,2017-03-12 00:00,구름많음,2,13,보통
광주ㆍ전라남도,목포,A01,2017-03-13 00:00,구름조금,2,13,보통
광주ㆍ전라남도,목포,A01,2017-03-14 00:00,구름조금,3,13,보통
광주ㆍ전라남도,여수,A02,2017-03-07 00:00,구름조금,0,8,보통
광주ㆍ전라남도,여수,A02,2017-03-07 12:00,구름많음,0,8,보통
광주ㆍ전라남도,여수,A02,2017-03-08 00:00,구름많음,1,9,보통
광주ㆍ전라남도,여수,A02,2017-03-08 12:00,구름많음,1,9,보통
광주ㆍ전라남도,여수,A02,2017-03-09 00:00,구름조금,2,11,보통
광주ㆍ전라남도,여수,A02,2017-03-09 12:00,구름조금,2,11,보통
광주ㆍ전라남도,여수,A02,2017-03-10 00:00,맑음,2,12,보통
광주ㆍ전라남도,여수,A02,2017-03-10 12:00,맑음,2,12,보통
광주ㆍ전라남도,여수,A02,2017-03-11 00:00,구름조금,3,12,보통
광주ㆍ전라남도,여수,A02,2017-03-11 12:00,구름조금,3,12,보통
광주ㆍ전라남도,여수,A01,2017-03-12 00:00,구름많음,3,13,보통
광주ㆍ전라남도,여수,A01,2017-03-13 00:00,구름조금,4,13,보통
광주ㆍ전라남도,여수,A01,2017-03-14 00:00,구름조금,5,13,보통
대구ㆍ경상북도,대구,A02,2017-03-07 00:00,구름조금,-2,8,보통
대구ㆍ경상북도,대구,A02,2017-03-07 12:00,구름조금,-2,8,보통
대구ㆍ경상북도,대구,A02,2017-03-08 00:00,구름조금,-2,10,보통
대구ㆍ경상북도,대구,A02,2017-03-08 12:00,구름조금,-2,10,보통
대구ㆍ경상북도,대구,A02,2017-03-09 00:00,구름조금,0,12,보통
대구ㆍ경상북도,대구,A02,2017-03-09 12:00,구름조금,0,12,보통
대구ㆍ경상북도,대구,A02,2017-03-10 00:00,맑음,0,13,보통
대구ㆍ경상북도,대구,A02,2017-03-10 12:00,맑음,0,13,보통
대구ㆍ경상북도,대구,A02,2017-03-11 00:00,구름조금,1,14,보통
대구ㆍ경상북도,대구,A02,2017-03-11 12:00,구름조금,1,14,보통
대구ㆍ경상북도,대구,A01,2017-03-12 00:00,구름많음,3,15,보통
대구ㆍ경상북도,대구,A01,2017-03-13 00:00,구름조금,3,14,보통
대구ㆍ경상북도,대구,A01,2017-03-14 00:00,구름조금,4,14,보통
대구ㆍ경상북도,안동,A02,2017-03-07 00:00,구름조금,-5,6,보통
대구ㆍ경상북도,안동,A02,2017-03-07 12:00,구름조금,-5,6,보통
대구ㆍ경상북도,안동,A02,2017-03-08 00:00,구름조금,-4,8,보통
대구ㆍ경상북도,안동,A02,2017-03-08 12:00,구름조금,-4,8,보통
대구ㆍ경상북도,안동,A02,2017-03-09 00:00,구름조금,-3,11,보통
대구ㆍ경상북도,안동,A02,2017-03-09 12:00,구름조금,-3,11,보통
대구ㆍ경상북도,안동,A02,2017-03-10 00:00,맑음,-3,12,보통
대구ㆍ경상북도,안동,A02,2017-03-10 12:00,맑음,-3,12,보통
대구ㆍ경상북도,안동,A02,2017-03-11 00:00,구름조금,-2,14,보통
대구ㆍ경상북도,안동,A02,2017-03-11 12:00,구름조금,-2,14,보통
대구ㆍ경상북도,안동,A01,2017-03-12 00:00,구름많음,-1,14,보통
대구ㆍ경상북도,안동,A01,2017-03-13 00:00,구름조금,0,13,보통
대구ㆍ경상북도,안동,A01,2017-03-14 00:00,구름조금,1,14,보통
대구ㆍ경상북도,포항,A02,2017-03-07 00:00,구름조금,-1,8,보통
대구ㆍ경상북도,포항,A02,2017-03-07 12:00,구름조금,-1,8,보통
대구ㆍ경상북도,포항,A02,2017-03-08 00:00,구름조금,0,10,보통
대구ㆍ경상북도,포항,A02,2017-03-08 12:00,구름조금,0,10,보통
대구ㆍ경상북도,포항,A02,2017-03-09 00:00,구름조금,1,12,보통
대구ㆍ경상북도,포항,A02,2017-03-09 12:00,구름조금,1,12,보통
대구ㆍ경상북도,포항,A02,2017-03-10 00:00,맑음,3,13,보통
대구ㆍ경상북도,포항,A02,2017-03-10 12:00,맑음,3,13,보통
대구ㆍ경상북도,포항,A02,2017-03-11 00:00,구름조금,4,14,보통
대구ㆍ경상북도,포항,A02,2017-03-11 12:00,구름조금,4,14,보통
대구ㆍ경상북도,포항,A01,2017-03-12 00:00,구름많음,5,15,보통
대구ㆍ경상북도,포항,A01,2017-03-13 00:00,구름조금,4,12,보통
대구ㆍ경상북도,포항,A01,2017-03-14 00:00,구름조금,4,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-07 00:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-07 12:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-08 00:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-08 12:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-09 00:00,구름조금,2,13,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-09 12:00,구름조금,2,13,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-10 00:00,맑음,3,13,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-10 12:00,맑음,3,13,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-11 00:00,구름조금,4,14,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-03-11 12:00,구름조금,4,14,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-03-12 00:00,구름많음,6,14,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-03-13 00:00,구름조금,6,13,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-03-14 00:00,구름조금,5,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-07 00:00,구름조금,-2,7,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-07 12:00,구름조금,-2,7,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-08 00:00,구름조금,-1,10,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-08 12:00,구름조금,-1,10,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-09 00:00,구름조금,0,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-09 12:00,구름조금,0,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-10 00:00,맑음,1,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-10 12:00,맑음,1,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-11 00:00,구름조금,2,14,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-03-11 12:00,구름조금,2,14,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-03-12 00:00,구름많음,4,14,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-03-13 00:00,구름조금,4,12,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-03-14 00:00,구름조금,3,11,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-07 00:00,구름조금,-2,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-07 12:00,구름조금,-2,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-08 00:00,구름조금,-1,11,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-08 12:00,구름조금,-1,11,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-09 00:00,구름조금,0,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-09 12:00,구름조금,0,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-10 00:00,맑음,1,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-10 12:00,맑음,1,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-11 00:00,구름조금,2,14,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-03-11 12:00,구름조금,2,14,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-03-12 00:00,구름많음,4,14,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-03-13 00:00,구름조금,4,13,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-03-14 00:00,구름조금,3,12,보통
제주도,제주,A02,2017-03-07 00:00,구름많음,4,9,보통
제주도,제주,A02,2017-03-07 12:00,구름많음,4,9,보통
제주도,제주,A02,2017-03-08 00:00,구름많고 비,5,10,낮음
제주도,제주,A02,2017-03-08 12:00,구름많음,5,10,낮음
제주도,제주,A02,2017-03-09 00:00,구름많음,5,12,보통
제주도,제주,A02,2017-03-09 12:00,구름많음,5,12,낮음
제주도,제주,A02,2017-03-10 00:00,구름조금,5,11,보통
제주도,제주,A02,2017-03-10 12:00,구름조금,5,11,보통
제주도,제주,A02,2017-03-11 00:00,구름많음,6,13,보통
제주도,제주,A02,2017-03-11 12:00,구름많음,6,13,보통
제주도,제주,A01,2017-03-12 00:00,구름많음,6,12,보통
제주도,제주,A01,2017-03-13 00:00,구름많음,6,12,보통
제주도,제주,A01,2017-03-14 00:00,구름많음,6,12,보통
제주도,서귀포,A02,2017-03-07 00:00,구름많음,4,11,보통
제주도,서귀포,A02,2017-03-07 12:00,구름많음,4,11,보통
제주도,서귀포,A02,2017-03-08 00:00,구름많고 비,5,12,낮음
제주도,서귀포,A02,2017-03-08 12:00,구름많음,5,12,낮음
제주도,서귀포,A02,2017-03-09 00:00,구름많음,5,13,보통
제주도,서귀포,A02,2017-03-09 12:00,구름많음,5,13,낮음
제주도,서귀포,A02,2017-03-10 00:00,구름조금,6,13,보통
제주도,서귀포,A02,2017-03-10 12:00,구름조금,6,13,보통
제주도,서귀포,A02,2017-03-11 00:00,구름많음,7,14,보통
제주도,서귀포,A02,2017-03-11 12:00,구름많음,7,14,보통
제주도,서귀포,A01,2017-03-12 00:00,구름많음,7,14,보통
제주도,서귀포,A01,2017-03-13 00:00,구름많음,8,14,보통
제주도,서귀포,A01,2017-03-14 00:00,구름많음,8,14,보통
